paradigm,band,subject,li_T1,li_T2,d
executed,mu+beta (8-30 Hz),109,-0.3893574938176004,-0.36747161675611184,-0.021885877061488535
imagined,mu (8-13 Hz),1,0.23517063353332646,0.15446354483038813,0.08070708870293833
imagined,mu (8-13 Hz),2,0.13143404141804216,0.07787458256578902,0.05355945885225313
imagined,mu (8-13 Hz),3,0.1416812208572169,0.24304508619823667,-0.10136386534101977
imagined,mu (8-13 Hz),4,0.13034814486793997,0.08770142395067763,0.042646720917262335
imagined,mu (8-13 Hz),5,0.18260863571668584,0.16959255898952877,0.013016076727157072
imagined,mu (8-13 Hz),6,0.21170274875617237,0.2431619633947331,-0.03145921463856072
imagined,mu (8-13 Hz),7,0.2649006460243886,0.10831573122826299,0.15658491479612563
imagined,mu (8-13 Hz),8,0.003978851998505816,0.007229630869540485,-0.003250778871034669
imagined,mu (8-13 Hz),9,0.029740553596027838,0.08156067569088328,-0.05182012209485544
imagined,mu (8-13 Hz),10,0.16325685295539505,0.11876943167359694,0.04448742128179811
imagined,mu (8-13 Hz),11,0.1475044937758796,0.06646154521515928,0.08104294856072032
imagined,mu (8-13 Hz),12,0.10690968207532466,0.031271914574461046,0.07563776750086361
imagined,mu (8-13 Hz),13,0.16089926966695042,0.15050184349387366,0.010397426173076763
imagined,mu (8-13 Hz),14,0.20772096017224323,0.19477967218582967,0.012941287986413558
imagined,mu (8-13 Hz),15,0.12135661525949715,0.06856089282389632,0.05279572243560082
imagined,mu (8-13 Hz),16,0.16915403718381533,0.14878015018594987,0.020373886997865465
imagined,mu (8-13 Hz),17,0.19425466630503507,0.15836906720719254,0.03588559909784253
imagined,mu (8-13 Hz),18,0.11278737331487684,0.0868192220547164,0.025968151260160444
imagined,mu (8-13 Hz),19,0.25931735731459954,0.21253218108019678,0.04678517623440276
imagined,mu (8-13 Hz),20,0.14132752315142313,0.16511840031649588,-0.02379087716507275
imagined,mu (8-13 Hz),21,0.1878534238476998,0.1367931051245658,0.05106031872313399
imagined,mu (8-13 Hz),22,0.07460276946871035,0.047862452776233494,0.026740316692476854
imagined,mu (8-13 Hz),23,0.0671481719961573,0.04060046309627078,0.026547708899886523
imagined,mu (8-13 Hz),24,0.19866581992555746,0.15418676413941726,0.0444790557861402
imagined,mu (8-13 Hz),25,-0.01571996868741095,-0.06107251982223675,0.0453525511348258
imagined,mu (8-13 Hz),26,0.14186109500876,0.14462850238952174,-0.002767407380761727
imagined,mu (8-13 Hz),27,0.19127341456254135,0.21336374103652306,-0.02209032647398171
imagined,mu (8-13 Hz),28,0.1658809954918432,0.13454238491576914,0.031338610576074066
imagined,mu (8-13 Hz),29,0.13609351134234082,-0.01611415474429443,0.15220766608663525
imagined,mu (8-13 Hz),30,0.1558465633709456,0.08508031270801941,0.07076625066292619
imagined,mu (8-13 Hz),31,0.19315207426303227,0.05321179698486785,0.1399402772781644
imagined,mu (8-13 Hz),32,0.030003644531714342,0.022754546211257054,0.007249098320457288
imagined,mu (8-13 Hz),33,0.3900632068557808,0.06881398545056851,0.3212492214052123
imagined,mu (8-13 Hz),34,0.21123353055921468,-0.07506354913746724,0.28629707969668194
imagined,mu (8-13 Hz),35,0.13939740047394567,0.046768045120981414,0.09262935535296425
imagined,mu (8-13 Hz),36,0.15300499250208172,0.19593282147638766,-0.04292782897430594
imagined,mu (8-13 Hz),37,0.08796924095842051,0.05738107713875808,0.030588163819662437
imagined,mu (8-13 Hz),38,0.2007424933089285,0.21222647502598693,-0.011483981717058445
imagined,mu (8-13 Hz),39,0.005099419534476944,0.032845569607639714,-0.02774615007316277
imagined,mu (8-13 Hz),40,0.0916776344222825,0.07976613027315144,0.011911504149131058
imagined,mu (8-13 Hz),41,0.23582122270397515,0.1874056269223447,0.04841559578163046
imagined,mu (8-13 Hz),42,0.31810712571261557,0.12021202324334943,0.19789510246926614
imagined,mu (8-13 Hz),43,0.11937793398288787,0.05454501853330308,0.06483291544958479
imagined,mu (8-13 Hz),44,0.058663092080398084,-0.030344629364826573,0.08900772144522466
imagined,mu (8-13 Hz),45,0.25731854051814135,0.2873907595269334,-0.030072219008792034
imagined,mu (8-13 Hz),46,0.14867626871035858,0.092362868621414,0.056313400088944573
imagined,mu (8-13 Hz),47,0.26032734190070284,0.23929033959215226,0.021037002308550573
imagined,mu (8-13 Hz),48,0.11358138769947027,0.02458954274680027,0.08899184495267
imagined,mu (8-13 Hz),49,0.10059863350831019,0.08240212219248681,0.01819651131582338
imagined,mu (8-13 Hz),50,0.222490537958887,0.207793577777249,0.014696960181638019
imagined,mu (8-13 Hz),51,0.1487748164728749,0.10379432204069702,0.04498049443217789
imagined,mu (8-13 Hz),52,0.24973090981868523,0.19497519207782374,0.05475571774086149
imagined,mu (8-13 Hz),53,0.27933245527123174,0.193910814894714,0.08542164037651773
imagined,mu (8-13 Hz),54,0.15563415849670792,-0.11014215011068577,0.2657763086073937
imagined,mu (8-13 Hz),55,0.09902353855676971,-0.014912270329025307,0.11393580888579502
imagined,mu (8-13 Hz),56,0.2757735346457907,0.1842849549332363,0.09148857971255439
imagined,mu (8-13 Hz),57,0.20597402163385983,0.2235891471127165,-0.017615125478856658
imagined,mu (8-13 Hz),58,0.14526738027607897,0.106816184812256,0.038451195463822974
imagined,mu (8-13 Hz),59,0.2418448885346994,0.25372376357283394,-0.011878875038134534
imagined,mu (8-13 Hz),60,0.2690373750975513,0.0423352743938562,0.22670210070369512
imagined,mu (8-13 Hz),61,0.08702726993598803,0.062470590289644155,0.024556679646343872
imagined,mu (8-13 Hz),62,0.06400606589153009,-0.0481031554418531,0.11210922133338319
imagined,mu (8-13 Hz),63,0.22464337182589564,0.192109052004838,0.032534319821057645
imagined,mu (8-13 Hz),64,0.10045734894927072,0.07397247974135165,0.026484869207919065
imagined,mu (8-13 Hz),65,0.23109073829138396,0.17566919057751537,0.05542154771386859
imagined,mu (8-13 Hz),66,0.19697947106247723,0.20699146411744823,-0.010011993054970997
imagined,mu (8-13 Hz),67,0.15132215941459537,0.14507898815063194,0.006243171263963426
imagined,mu (8-13 Hz),68,0.3656437053563728,0.34839330511803673,0.017250400238336072
imagined,mu (8-13 Hz),69,0.07237337039936681,0.07015590474721471,0.002217465652152098
imagined,mu (8-13 Hz),70,0.19255037513464157,0.2410147881245535,-0.048464412989911915
imagined,mu (8-13 Hz),71,0.24874193594232522,0.20889941047139168,0.03984252547093353
imagined,mu (8-13 Hz),72,0.3080973020388763,-0.22187902420073877,0.5299763262396151
imagined,mu (8-13 Hz),73,0.3190269095501977,0.23502686114899848,0.0840000484011992
imagined,mu (8-13 Hz),74,0.10035351869654702,0.03783287200822448,0.06252064668832254
imagined,mu (8-13 Hz),75,0.1286722357897067,0.0709746535862598,0.05769758220344691
imagined,mu (8-13 Hz),76,0.08856322293799901,0.05772720640580228,0.030836016532196732
imagined,mu (8-13 Hz),77,0.06844835180488412,0.08650574199557148,-0.01805739019068736
imagined,mu (8-13 Hz),78,-0.05761111426313328,-0.0538698754965787,-0.0037412387665545777
imagined,mu (8-13 Hz),79,0.15932182920971757,0.1283465950672488,0.030975234142468777
imagined,mu (8-13 Hz),80,0.15202824261916778,0.17174290364485467,-0.01971466102568689
imagined,mu (8-13 Hz),81,0.20362841502630072,0.2198985392723909,-0.016270124246090173
imagined,mu (8-13 Hz),82,0.04630728774288936,0.019229552712803476,0.02707773503008588
imagined,mu (8-13 Hz),83,0.08999021637394913,0.13767362212969458,-0.04768340575574545
imagined,mu (8-13 Hz),84,0.16838306176619847,-0.013708165403166953,0.18209122716936543
imagined,mu (8-13 Hz),85,0.24535673431883737,-0.15720256725992496,0.4025593015787623
imagined,mu (8-13 Hz),86,0.15443334765348601,0.1113426930203039,0.04309065463318211
imagined,mu (8-13 Hz),87,0.036301342058256095,0.049914776550290085,-0.01361343449203399
imagined,mu (8-13 Hz),90,0.022005493661008672,-0.032120915145936145,0.05412640880694482
imagined,mu (8-13 Hz),91,0.21309589729650485,0.18289075503173696,0.030205142264767892
imagined,mu (8-13 Hz),93,0.21612220429665455,0.09045305703161866,0.1256691472650359
imagined,mu (8-13 Hz),94,0.01624890572590401,-0.12741632831375843,0.14366523403966244
imagined,mu (8-13 Hz),95,0.06461275036430428,0.06741370000524892,-0.0028009496409446416
imagined,mu (8-13 Hz),96,0.04563648355000994,0.05387667528040991,-0.00824019173039997
imagined,mu (8-13 Hz),97,0.23507831154800737,0.184543766155918,0.050534545392089375
imagined,mu (8-13 Hz),98,0.028587971013917232,0.02602062629575428,0.002567344718162952
imagined,mu (8-13 Hz),99,0.3108717353479578,0.2905530902345528,0.02031864511340503
imagined,mu (8-13 Hz),101,0.22922502516720875,0.22448122264404113,0.004743802523167612
imagined,mu (8-13 Hz),102,0.19931971693075898,0.2147786601796187,-0.015458943248859713
imagined,mu (8-13 Hz),103,0.18073531979978028,0.1176790018247196,0.06305631797506067
imagined,mu (8-13 Hz),104,0.0044581376956639215,0.02449410684115021,-0.02003596914548629
imagined,mu (8-13 Hz),105,-0.3976470329448463,-0.44348000726481307,0.045832974319966746
imagined,mu (8-13 Hz),106,-0.01266723558025551,-0.09500315544935202,0.08233591986909651
imagined,mu (8-13 Hz),107,0.2779924658048809,0.29012380608702476,-0.012131340282143854
imagined,mu (8-13 Hz),108,0.17299910827598503,0.01840369045790981,0.1545954178180752
imagined,mu (8-13 Hz),109,-0.36985033892383745,-0.3624203990220555,-0.007429939901781979
imagined,beta (13-30 Hz),1,0.18025167635075243,0.1431311880382367,0.037120488312515715
imagined,beta (13-30 Hz),2,0.11887187373535468,0.10535861739649131,0.01351325633886337
imagined,beta (13-30 Hz),3,0.09362969161889027,0.07529471120248585,0.018334980416404426
imagined,beta (13-30 Hz),4,0.06885888145892712,0.0129574297282662,0.05590145173066091
imagined,beta (13-30 Hz),5,0.11827101104037954,0.09936963100690731,0.018901380033472234
imagined,beta (13-30 Hz),6,0.1831268751704775,0.16448887140154664,0.01863800376893085
imagined,beta (13-30 Hz),7,0.23175774665523333,0.11418543590434993,0.1175723107508834
imagined,beta (13-30 Hz),8,0.20646936032216973,0.21052792295811817,-0.004058562635948448
imagined,beta (13-30 Hz),9,-0.1121597220905281,-0.13041323620362869,0.018253514113100583
imagined,beta (13-30 Hz),10,0.1659833776267567,0.17105290000159457,-0.005069522374837876
imagined,beta (13-30 Hz),11,0.14783990232948485,0.11684267377090043,0.030997228558584417
imagined,beta (13-30 Hz),12,0.24032933466270454,0.1429641415780521,0.09736519308465244
imagined,beta (13-30 Hz),13,0.12051976625488023,0.02066047718953746,0.09985928906534278
imagined,beta (13-30 Hz),14,0.179642441408948,0.1683503134272632,0.011292127981684802
imagined,beta (13-30 Hz),15,0.1135132583901988,0.08266629392039053,0.030846964469808266
imagined,beta (13-30 Hz),16,0.09024624907457564,0.11506916113251009,-0.02482291205793445
imagined,beta (13-30 Hz),17,0.12177652755234318,0.08797032653988447,0.03380620101245871
imagined,beta (13-30 Hz),18,0.04051739787199674,0.027623578182788593,0.01289381968920815
imagined,beta (13-30 Hz),19,-0.007531650191671685,-0.05529550052075768,0.04776385032908599
imagined,beta (13-30 Hz),20,0.17980188450541024,0.16343446225284874,0.016367422252561492
imagined,beta (13-30 Hz),21,0.1486236509737847,0.09672124041622102,0.05190241055756367
imagined,beta (13-30 Hz),22,0.07306016141381684,0.058547725190861814,0.014512436222955026
imagined,beta (13-30 Hz),23,0.013935589865682087,0.00547220215166296,0.008463387714019128
imagined,beta (13-30 Hz),24,0.156833802136673,0.10772279782717119,0.04911100430950181
imagined,beta (13-30 Hz),25,0.014622695721692497,0.04636450748248956,-0.031741811760797066
imagined,beta (13-30 Hz),26,-0.011997160481111314,-0.050128918960525105,0.03813175847941379
imagined,beta (13-30 Hz),27,0.16225096519798407,0.12932362723653176,0.03292733796145231
imagined,beta (13-30 Hz),28,0.10456094587982398,0.07056132781745258,0.033999618062371395
imagined,beta (13-30 Hz),29,0.12020386439810028,-0.022693524343403337,0.14289738874150362
imagined,beta (13-30 Hz),30,0.14974361314824303,0.13200910107030653,0.0177345120779365
imagined,beta (13-30 Hz),31,0.2046775837307992,0.2008464514730104,0.003831132257788805
imagined,beta (13-30 Hz),32,-0.10702842073072266,-0.19536161197941113,0.08833319124868846
imagined,beta (13-30 Hz),33,0.1588812609949754,0.11240368614398756,0.04647757485098784
imagined,beta (13-30 Hz),34,0.22324595983216527,0.17015471877224284,0.05309124105992244
imagined,beta (13-30 Hz),35,0.037609004153971816,0.029054241148053613,0.008554763005918203
imagined,beta (13-30 Hz),36,0.11027829864294256,0.08010667450106614,0.03017162414187642
imagined,beta (13-30 Hz),37,0.15005842496960706,0.13525567310108152,0.014802751868525532
imagined,beta (13-30 Hz),38,0.2430789004552735,0.2570969581191057,-0.014018057663832212
imagined,beta (13-30 Hz),39,-0.006619690507334532,0.024271823123796683,-0.030891513631131216
imagined,beta (13-30 Hz),40,0.08181556176397295,0.04668292363967349,0.03513263812429946
imagined,beta (13-30 Hz),41,0.11801745684131179,0.05296398135035396,0.06505347549095783
imagined,beta (13-30 Hz),42,0.17009444128305493,-0.004325785396987432,0.17442022668004237
imagined,beta (13-30 Hz),43,0.03318448416645016,0.021981478863671928,0.011203005302778232
imagined,beta (13-30 Hz),44,0.06833272749205019,0.05535792738364442,0.012974800108405765
imagined,beta (13-30 Hz),45,0.14796197563999658,0.1382119219593068,0.00975005368068979
imagined,beta (13-30 Hz),46,0.06439906669587474,0.0011586888464009024,0.06324037784947384
imagined,beta (13-30 Hz),47,0.21745523837450248,0.229141197533662,-0.011685959159159515
imagined,beta (13-30 Hz),48,0.13889652237561295,0.09267306679915616,0.046223455576456796
imagined,beta (13-30 Hz),49,0.18077691793153336,0.10385990840772678,0.07691700952380658
imagined,beta (13-30 Hz),50,0.0917344737817427,0.06563875097344904,0.026095722808293656
imagined,beta (13-30 Hz),51,0.17431917792337623,0.18653231653337318,-0.012213138609996954
imagined,beta (13-30 Hz),52,0.2271837416348968,0.18550346602845677,0.041680275606440026
imagined,beta (13-30 Hz),53,0.19476350312620763,0.16489188120609588,0.02987162192011175
imagined,beta (13-30 Hz),54,0.145509177449677,0.08567758102312847,0.05983159642654853
imagined,beta (13-30 Hz),55,0.10006245165457044,0.04984246534796844,0.050219986306601995
imagined,beta (13-30 Hz),56,0.049868538610257626,-0.018919888341755387,0.06878842695201301
imagined,beta (13-30 Hz),57,0.165370219731762,0.12242054437491465,0.04294967535684735
imagined,beta (13-30 Hz),58,0.06705397908703511,0.04079265909300135,0.026261319994033763
imagined,beta (13-30 Hz),59,0.2267097644142594,0.2555421994992876,-0.02883243508502817
imagined,beta (13-30 Hz),60,0.15686791269020345,0.09074922461435442,0.06611868807584903
imagined,beta (13-30 Hz),61,0.01254893522782563,-0.017374937252081616,0.029923872479907247
imagined,beta (13-30 Hz),62,0.12403630532779311,0.08221812518990051,0.0418181801378926
imagined,beta (13-30 Hz),63,0.2411184016922901,0.21072693778820778,0.030391463904082316
imagined,beta (13-30 Hz),64,0.10131040424828688,0.08031969874920482,0.020990705499082066
imagined,beta (13-30 Hz),65,0.16473373179057824,0.15573353562310702,0.00900019616747122
imagined,beta (13-30 Hz),66,0.17910638613772922,0.26814325953460577,-0.08903687339687655
imagined,beta (13-30 Hz),67,0.25722885837754317,0.20886568976344713,0.048363168614096036
imagined,beta (13-30 Hz),68,0.23765440629313414,0.2237080184179197,0.013946387875214433
imagined,beta (13-30 Hz),69,0.023229473967320773,0.021729680598559144,0.0014997933687616281
imagined,beta (13-30 Hz),70,0.26619718919353136,0.26632565368969063,-0.00012846449615927513
imagined,beta (13-30 Hz),71,0.21139853985696758,0.18627620672201858,0.025122333134948993
imagined,beta (13-30 Hz),72,0.18827849085518064,0.05039788743131725,0.13788060342386338
imagined,beta (13-30 Hz),73,0.07374557986462914,0.042223580813332565,0.03152199905129657
imagined,beta (13-30 Hz),74,0.11570948390630331,0.07635019721486398,0.03935928669143933
imagined,beta (13-30 Hz),75,0.12447269386448058,0.10123650162934303,0.02323619223513755
imagined,beta (13-30 Hz),76,0.0904914425239518,0.04961791461961298,0.040873527904338826
imagined,beta (13-30 Hz),77,0.05035448752128162,0.04141015829570627,0.008944329225575351
imagined,beta (13-30 Hz),78,0.09514346583442258,0.0956719215458082,-0.0005284557113856142
imagined,beta (13-30 Hz),79,0.1672523597340138,0.1804756723505887,-0.01322331261657489
imagined,beta (13-30 Hz),80,0.17442897837331786,0.15084501186247637,0.023583966510841492
imagined,beta (13-30 Hz),81,0.1567902697477122,0.14203250062154274,0.014757769126169468
imagined,beta (13-30 Hz),82,0.07288305803776363,0.05991115314074168,0.01297190489702195
imagined,beta (13-30 Hz),83,0.18522539629518217,0.12218354649289996,0.06304184980228221
imagined,beta (13-30 Hz),84,0.20578314444055756,0.15080713309664365,0.054976011343913916
imagined,beta (13-30 Hz),85,0.13263583325147002,0.027608678234780065,0.10502715501668995
imagined,beta (13-30 Hz),86,0.18473276655035323,0.18538724599158624,-0.0006544794412330079
imagined,beta (13-30 Hz),87,0.017289639107483098,-0.018603395678426404,0.0358930347859095
imagined,beta (13-30 Hz),90,0.21380055234857961,0.21455054587841496,-0.0007499935298353466
imagined,beta (13-30 Hz),91,0.19437108256715238,0.1844090091171079,0.00996207345004449
imagined,beta (13-30 Hz),93,0.19677242115929422,0.15444639314891576,0.042326028010378464
imagined,beta (13-30 Hz),94,0.14841293192387436,0.04796159838478507,0.10045133353908929
imagined,beta (13-30 Hz),95,0.06248238342520536,0.0650463406299495,-0.002563957204744144
imagined,beta (13-30 Hz),96,0.05870394284087989,0.08990749277208958,-0.03120354993120969
imagined,beta (13-30 Hz),97,0.11848943138279534,0.0858833864392896,0.032606044943505746
imagined,beta (13-30 Hz),98,0.12549740018869893,0.1313297855299768,-0.005832385341277863
imagined,beta (13-30 Hz),99,0.3234776568019531,0.2713092842738202,0.052168372528132945
imagined,beta (13-30 Hz),101,0.1901671998127149,0.18195971999866553,0.008207479814049373
imagined,beta (13-30 Hz),102,0.143457296999657,0.16086434680452494,-0.01740704980486793
imagined,beta (13-30 Hz),103,0.21128808479661984,0.1665181316241747,0.04476995317244514
imagined,beta (13-30 Hz),104,0.029057884900194432,0.04106380459518908,-0.012005919694994649
imagined,beta (13-30 Hz),105,-0.36712587480789177,-0.398698160226776,0.03157228541888424
imagined,beta (13-30 Hz),106,0.0878010730506628,0.0789035813613059,0.008897491689356898
imagined,beta (13-30 Hz),107,0.21750860526395507,0.20393055370316973,0.013578051560785342
imagined,beta (13-30 Hz),108,0.24949294819671594,0.15430695884442394,0.095185989352292
imagined,beta (13-30 Hz),109,-0.37064828958145424,-0.3638408519909141,-0.006807437590540144
imagined,mu+beta (8-30 Hz),1,0.21146766252951157,0.14569494296901764,0.06577271956049394
imagined,mu+beta (8-30 Hz),2,0.13673581237524507,0.0961546090986088,0.040581203276636266
imagined,mu+beta (8-30 Hz),3,0.11255549261347698,0.14405751556774812,-0.03150202295427114
imagined,mu+beta (8-30 Hz),4,0.09365064960085656,0.03180228671949514,0.06184836288136142
imagined,mu+beta (8-30 Hz),5,0.14858325865950409,0.13463936837748913,0.013943890282014954
imagined,mu+beta (8-30 Hz),6,0.1937060912853461,0.18053816198753014,0.013167929297815961
imagined,mu+beta (8-30 Hz),7,0.25549803368525165,0.10348435968163615,0.15201367400361548
imagined,mu+beta (8-30 Hz),8,0.12489406452264017,0.11696501847419953,0.007929046048440636
imagined,mu+beta (8-30 Hz),9,-0.08491705039848288,-0.08448748403377145,-0.00042956636471143395
imagined,mu+beta (8-30 Hz),10,0.16145874521395776,0.1395811728427279,0.021877572371229864
imagined,mu+beta (8-30 Hz),11,0.14569244870514217,0.10118780102220643,0.044504647682935744
imagined,mu+beta (8-30 Hz),12,0.19278389690800862,0.09478132053348345,0.09800257637452517
imagined,mu+beta (8-30 Hz),13,0.12287002013952977,0.05365236032895382,0.06921765981057595
imagined,mu+beta (8-30 Hz),14,0.19908525929986523,0.18628238594857235,0.012802873351292876
imagined,mu+beta (8-30 Hz),15,0.11614727247102694,0.07772918997515406,0.03841808249587288
imagined,mu+beta (8-30 Hz),16,0.12938841097727827,0.13794934145542165,-0.00856093047814338
imagined,mu+beta (8-30 Hz),17,0.1359340513425632,0.11223203645371425,0.023702014888848946
imagined,mu+beta (8-30 Hz),18,0.061464319453086974,0.048178923861605515,0.01328539559148146
imagined,mu+beta (8-30 Hz),19,0.07790796499853947,0.03648469068212482,0.04142327431641465
imagined,mu+beta (8-30 Hz),20,0.1680928214261011,0.16586540456813847,0.0022274168579626275
imagined,mu+beta (8-30 Hz),21,0.1645247537805495,0.11279708089646774,0.05172767288408177
imagined,mu+beta (8-30 Hz),22,0.07564178136125625,0.05475085492139867,0.020890926439857585
imagined,mu+beta (8-30 Hz),23,0.02947822285196857,-0.008883150230327328,0.038361373082295896
imagined,mu+beta (8-30 Hz),24,0.16636620960704723,0.11958353743501815,0.04678267217202908
imagined,mu+beta (8-30 Hz),25,-0.0026228918119228254,-0.007703232281205851,0.005080340469283026
imagined,mu+beta (8-30 Hz),26,0.02718149920154061,0.006653215443203446,0.020528283758337162
imagined,mu+beta (8-30 Hz),27,0.1889831627516426,0.17842282473821966,0.010560338013422932
imagined,mu+beta (8-30 Hz),28,0.1353281989906734,0.1097820514335554,0.025546147557117982
imagined,mu+beta (8-30 Hz),29,0.12459689583209248,-0.017311059663767395,0.14190795549585988
imagined,mu+beta (8-30 Hz),30,0.1502412147730352,0.11081944891582067,0.03942176585721453
imagined,mu+beta (8-30 Hz),31,0.19231158988719868,0.12324359862520004,0.06906799126199864
imagined,mu+beta (8-30 Hz),32,-0.07670824267262114,-0.14464085657090467,0.06793261389828353
imagined,mu+beta (8-30 Hz),33,0.25775185648779536,0.0883443802219577,0.16940747626583766
imagined,mu+beta (8-30 Hz),34,0.21525261869658957,-0.0033521887995551225,0.2186048074961447
imagined,mu+beta (8-30 Hz),35,0.09689974623495216,0.04233453191804608,0.054565214316906085
imagined,mu+beta (8-30 Hz),36,0.1222672624230638,0.12576518460266956,-0.0034979221796057614
imagined,mu+beta (8-30 Hz),37,0.13514932922575487,0.11779204358936392,0.017357285636390954
imagined,mu+beta (8-30 Hz),38,0.2302703052765674,0.24513679142856007,-0.01486648615199268
imagined,mu+beta (8-30 Hz),39,-0.006532451066495375,0.02396258192940447,-0.030495032995899847
imagined,mu+beta (8-30 Hz),40,0.08194764313382985,0.05939342104510899,0.022554222088720863
imagined,mu+beta (8-30 Hz),41,0.16814210517720496,0.10985901428195136,0.0582830908952536
imagined,mu+beta (8-30 Hz),42,0.28687523919279706,0.0674660871535428,0.21940915203925426
imagined,mu+beta (8-30 Hz),43,0.07313138821182787,0.03213358027941441,0.040997807932413456
imagined,mu+beta (8-30 Hz),44,0.055009801727718376,-0.010474253661669763,0.06548405538938815
imagined,mu+beta (8-30 Hz),45,0.193087739113531,0.18951540453452567,0.0035723345790053262
imagined,mu+beta (8-30 Hz),46,0.09342601132418507,0.03735371134707846,0.05607229997710661
imagined,mu+beta (8-30 Hz),47,0.23958473178906897,0.2351741510947822,0.004410580694286764
imagined,mu+beta (8-30 Hz),48,0.13100029609891586,0.051492552275056995,0.07950774382385886
imagined,mu+beta (8-30 Hz),49,0.16101426446253503,0.09742382343700577,0.06359044102552926
imagined,mu+beta (8-30 Hz),50,0.13829265763031012,0.12023058790709831,0.01806206972321181
imagined,mu+beta (8-30 Hz),51,0.16336006682641005,0.15146953205934086,0.011890534767069194
imagined,mu+beta (8-30 Hz),52,0.2512362477200245,0.18085443569107382,0.07038181202895069
imagined,mu+beta (8-30 Hz),53,0.23116880974000212,0.17832912566541906,0.05283968407458306
imagined,mu+beta (8-30 Hz),54,0.16050127152666308,-0.04438014027977287,0.20488141180643593
imagined,mu+beta (8-30 Hz),55,0.09393253481358235,0.009871811492118101,0.08406072332146425
imagined,mu+beta (8-30 Hz),56,0.17259879834090028,0.09491254576756263,0.07768625257333765
imagined,mu+beta (8-30 Hz),57,0.18252017980246307,0.1586503259991051,0.02386985380335796
imagined,mu+beta (8-30 Hz),58,0.08345838700947082,0.05058876364175157,0.03286962336771925
imagined,mu+beta (8-30 Hz),59,0.22378976477596235,0.2468532082033858,-0.023063443427423447
imagined,mu+beta (8-30 Hz),60,0.20818810573253002,0.06442099237497285,0.14376711335755715
imagined,mu+beta (8-30 Hz),61,0.05641563445495161,0.020220178748219214,0.036195455706732396
imagined,mu+beta (8-30 Hz),62,0.09671086984702533,0.007408123492196138,0.0893027463548292
imagined,mu+beta (8-30 Hz),63,0.23702711196264067,0.20231484883185588,0.03471226313078479
imagined,mu+beta (8-30 Hz),64,0.10008884399664236,0.07871139666150165,0.021377447335140715
imagined,mu+beta (8-30 Hz),65,0.19386050894228557,0.16660719055179232,0.027253318390493247
imagined,mu+beta (8-30 Hz),66,0.19102936261589046,0.22413139569027377,-0.03310203307438331
imagined,mu+beta (8-30 Hz),67,0.23292532989014644,0.19231383358236975,0.04061149630777669
imagined,mu+beta (8-30 Hz),68,0.28850794706723865,0.276360677758331,0.012147269308907638
imagined,mu+beta (8-30 Hz),69,0.029073794028528357,0.03778565022682504,-0.008711856198296685
imagined,mu+beta (8-30 Hz),70,0.23145934377729044,0.25242710967239806,-0.020967765895107626
imagined,mu+beta (8-30 Hz),71,0.23876847993292208,0.19250393104054622,0.046264548892375856
imagined,mu+beta (8-30 Hz),72,0.25180438130273597,-0.09904060634773244,0.3508449876504684
imagined,mu+beta (8-30 Hz),73,0.17981980850332516,0.12556036743083382,0.05425944107249134
imagined,mu+beta (8-30 Hz),74,0.11093777627180433,0.06270138160502572,0.048236394666778606
imagined,mu+beta (8-30 Hz),75,0.12673552281772751,0.0900400287503677,0.03669549406735981
imagined,mu+beta (8-30 Hz),76,0.08857822623908855,0.047294832247827975,0.041283393991260575
imagined,mu+beta (8-30 Hz),77,0.058909735069379125,0.06721383234595102,-0.008304097276571894
imagined,mu+beta (8-30 Hz),78,0.015124113708421271,0.01429853111112018,0.0008255825973010906
imagined,mu+beta (8-30 Hz),79,0.17022370723424177,0.15831560829834154,0.011908098935900224
imagined,mu+beta (8-30 Hz),80,0.17352252339361485,0.15526252893212758,0.018259994461487267
imagined,mu+beta (8-30 Hz),81,0.1851895053013304,0.18714097011334882,-0.0019514648120184108
imagined,mu+beta (8-30 Hz),82,0.05118253286237362,0.035143494969087384,0.016039037893286236
imagined,mu+beta (8-30 Hz),83,0.14296826035861016,0.12346946278012647,0.01949879757848369
imagined,mu+beta (8-30 Hz),84,0.1888827470606819,0.034015123100647436,0.15486762396003445
imagined,mu+beta (8-30 Hz),85,0.20718206322350782,-0.0851445569620817,0.2923266201855895
imagined,mu+beta (8-30 Hz),86,0.17182019071264024,0.15307580606688043,0.01874438464575981
imagined,mu+beta (8-30 Hz),87,0.030594854080803202,0.003913285194536222,0.02668156888626698
imagined,mu+beta (8-30 Hz),90,0.12789409315215242,0.09212621824266225,0.03576787490949017
imagined,mu+beta (8-30 Hz),91,0.19607156592872793,0.1797266089967401,0.016344956931987842
imagined,mu+beta (8-30 Hz),93,0.21199603897894312,0.12261398242782054,0.08938205655112258
imagined,mu+beta (8-30 Hz),94,0.04350999826058504,-0.09685243388839863,0.14036243214898367
imagined,mu+beta (8-30 Hz),95,0.06051827549141719,0.06432522634068925,-0.003806950849272066
imagined,mu+beta (8-30 Hz),96,0.0539592730990306,0.07571447180838446,-0.021755198709353864
imagined,mu+beta (8-30 Hz),97,0.17418872834325447,0.13148743738214141,0.04270129096111305
imagined,mu+beta (8-30 Hz),98,0.0593356967876479,0.0694771888806841,-0.010141492093036206
imagined,mu+beta (8-30 Hz),99,0.3168624994540979,0.2768286147163046,0.04003388473779329
imagined,mu+beta (8-30 Hz),101,0.20475445774775689,0.19347494003524693,0.011279517712509957
